13,0.049014,0.131539,-1.019899
29,0.049869,0.127144,-1.01941
45,0.051456,0.128731,-1.021486
60,0.049258,0.132882,-1.02234
76,0.048892,0.131417,-1.020143
92,0.045962,0.127999,-1.020875
107,0.045596,0.125557,-1.020265
123,0.048038,0.125435,-1.027345
138,0.051456,0.134591,-1.025392
154,0.049747,0.13337,-1.027223
170,0.049747,0.131783,-1.023439
185,0.040713,0.117866,-1.011964
201,0.044864,0.107612,-1.006714
217,0.052554,0.095404,-1.007813
233,0.050479,0.105414,-1.015748
248,0.046451,0.104071,-1.008301
263,0.038393,0.102973,-1.016236
279,0.032167,0.086004,-1.021242
295,0.031557,0.083684,-1.039553
310,0.02997,0.092352,-1.031618
326,0.028627,0.099188,-1.031862
342,0.033022,0.105048,-1.031984
357,0.039858,0.095892,-1.020753
373,0.048404,0.10163,-1.010865
389,0.058536,0.110297,-0.999023
404,0.065373,0.113227,-0.993896
420,0.06464,0.110297,-0.99707
435,0.052921,0.091864,-1.002808
451,0.044253,0.087469,-1.015138
467,0.044253,0.086126,-1.015382
482,0.044253,0.083684,-1.015626
498,0.043521,0.078801,-1.017579
513,0.041201,0.077703,-1.02466
529,0.043032,0.08283,-1.034548
545,0.030703,0.100775,-1.028322
560,0.021669,0.091741,-1.020753
576,0.024232,0.095648,-1.02234
592,0.030092,0.097479,-1.02588
607,0.048282,0.084295,-1.017701
623,0.048282,0.09577,-1.01648
640,0.039858,0.110297,-1.022462
654,0.047061,0.096869,-1.018922
670,0.047549,0.100897,-1.013551
685,0.055606,0.104193,-1.012574
701,0.056705,0.122993,-1.015138
717,0.055606,0.118843,-1.023561
732,0.045718,0.112373,-1.023317
748,0.047671,0.098334,-1.028688
764,0.040835,0.087225,-1.03113
779,0.04291,0.096747,-1.020997
795,0.042788,0.094549,-1.017335
810,0.046573,0.104193,-1.014527
826,0.052432,0.091741,-1.01587
841,0.05231,0.089422,-1.013184
857,0.056095,0.09638,-1.013062
873,0.053897,0.104315,-1.013551
888,0.038393,0.097845,-1.008057
904,0.045596,0.072941,-1.017457
920,0.048526,0.049991,-1.0188
935,0.06171,0.065739,-1.020997
951,0.073796,0.081243,-1.019044
966,0.068547,0.090643,-1.010621
983,0.053653,0.102851,-1.005127
998,0.05231,0.096136,-1.003906
1013,0.054874,0.078557,-1.009644
1029,0.062321,0.086126,-1.010987
1045,0.066593,0.085271,-1.011475
1060,0.064518,0.088812,-1.011109
1076,0.065373,0.085393,-1.022829
1092,0.053531,0.084539,-1.022829
1107,0.048038,0.109687,-1.026491
1123,0.049869,0.112983,-1.025758
1138,0.050845,0.11396,-1.024293
1154,0.049991,0.106391,-1.021486
1170,0.049869,0.100287,-1.016847
1185,0.060245,0.094427,-1.019166
1201,0.065739,0.087591,-1.018067
1216,0.064884,0.089422,-1.013673
1232,0.063542,0.087225,-1.012818
1248,0.052066,0.080876,-1.018922
1263,0.053775,0.088689,-1.024293
1279,0.054874,0.096014,-1.022951
1295,0.054142,0.092596,-1.020021
1310,0.05109,0.088201,-1.015504
1326,0.052921,0.07929,-1.017335
1341,0.051578,0.07758,-1.021242
1357,0.060367,0.088323,-1.019777
1373,0.053165,0.072331,-1.025514
1389,0.053409,0.061466,-1.026735
1404,0.052066,0.070012,-1.025636
1420,0.047671,0.086614,-1.005616
1435,0.052677,0.095526,-1.020509
1451,0.051334,0.078801,-1.026003
1466,0.060245,0.067326,-1.024049
1482,0.057926,0.087591,-1.012574
1498,0.0611,0.098334,-1.00586
1513,0.061344,0.106757,-1.009766
1529,0.059025,0.09931,-1.012818
1545,0.056827,0.085515,-1.022096
1561,0.049625,0.0705,-1.024171
1576,0.040835,0.064884,-1.019899
1593,0.044009,0.068425,-1.023195
1607,0.053287,0.075017,-1.020509
1623,0.056217,0.075505,-1.028444
1640,0.047916,0.067692,-1.018556
1654,0.038149,0.07929,-1.017945
1670,0.043032,0.086736,-1.019288
1685,0.052432,0.08283,-1.026003
1701,0.052921,0.07697,-1.025026
1716,0.056949,0.085271,-1.013795
1732,0.054019,0.079656,-1.011597
1748,0.055118,0.080754,-1.014161
1763,0.056461,0.079778,-1.014405
1779,0.057682,0.078679,-1.013917
1795,0.055484,0.074162,-1.011842
1810,0.058658,0.078557,-1.012574
1826,0.057438,0.083928,-1.01648
1842,0.056705,0.075993,-1.013795
1857,0.049747,0.071599,-1.019044
1873,0.043765,0.075139,-1.018922
1888,0.055851,0.082341,-1.021974
1904,0.049625,0.078435,-1.020753
1920,0.043643,0.077825,-1.016358
1935,0.038638,0.067326,-1.017701
1951,0.050601,0.063542,-1.020509
1966,0.056583,0.06171,-1.023927
1982,0.061466,0.067082,-1.020265
1998,0.057071,0.07758,-1.019044
2013,0.051456,0.081609,-1.017091
2029,0.044619,0.076115,-1.01819
2045,0.048892,0.0705,-1.021852
2060,0.05524,0.068791,-1.020387
2076,0.057804,0.070256,-1.011842
2092,0.060734,0.065617,-1.010499
2107,0.058536,0.075139,-1.012574
2123,0.053409,0.079778,-1.01587
2138,0.046329,0.081975,-1.023561
2154,0.0423,0.073796,-1.028078
2170,0.042422,0.059757,-1.031496
2185,0.042666,0.062931,-1.030397
2201,0.0423,0.064884,-1.026247
2217,0.047793,0.057926,-1.02527
2232,0.051212,0.056949,-1.022829
2248,0.051578,0.067936,-1.012208
2263,0.051822,0.070622,-1.007569
2279,0.053653,0.073674,-1.010132
2295,0.056095,0.071721,-1.014649
2310,0.056339,0.066715,-1.020143
2326,0.059025,0.069279,-1.016236
2342,0.057804,0.075261,-1.015626
2358,0.060734,0.07343,-1.010743
2373,0.060367,0.090887,-1.006104
2389,0.054752,0.084295,-1.005494
2404,0.056095,0.083196,-1.007325
2420,0.056095,0.088323,-1.01294
2435,0.062077,0.079534,-1.016114
2451,0.062931,0.07636,-1.024171
2467,0.053287,0.078313,-1.024538
2482,0.04584,0.069401,-1.017335
2498,0.046817,0.057438,-1.015138
2518,0.043399,0.056705,-1.021608
2529,0.035708,0.060856,-1.025392
2545,0.035952,0.0611,-1.027101
2560,0.034609,0.069157,-1.029665
2576,0.035586,0.065006,-1.033083
2592,0.040957,0.071843,-1.030764
2607,0.047305,0.066471,-1.032473
2623,0.05109,0.074406,-1.030275
2640,0.051822,0.075017,-1.024293
2654,0.049747,0.076482,-1.020143
2670,0.049136,0.088323,-1.021486
2685,0.052554,0.071232,-1.026491
2701,0.046451,0.061588,-1.018678
2717,0.043887,0.067082,-1.013917
2732,0.044619,0.063297,-1.013917
2748,0.054264,0.062199,-1.009278
2763,0.058048,0.060123,-1.00586
2780,0.055729,0.05756,-1.013917
2795,0.05463,0.062443,-1.010865
2810,0.052432,0.062443,-1.014649
2826,0.053653,0.073674,-1.021364
2842,0.054142,0.076482,-1.031618
2857,0.049258,0.05878,-1.025514
2873,0.042544,0.0611,-1.024904
2889,0.046206,0.059391,-1.019044
2904,0.047549,0.071232,-1.018067
2920,0.048648,0.065128,-1.022462
2935,0.049014,0.062443,-1.018434
2951,0.04523,0.061588,-1.017579
2967,0.057682,0.062809,-1.018434
2982,0.052921,0.06403,-1.0188
2998,0.049991,0.067448,-1.0188
3014,0.046817,0.061466,-1.024171
3030,0.046451,0.058658,-1.026247
3045,0.046329,0.061466,-1.024538
3061,0.046573,0.063664,-1.023073
3076,0.045718,0.056217,-1.023805
3092,0.044253,0.05817,-1.010987
3107,0.047793,0.065006,-1.01587
3123,0.04877,0.065006,-1.010621
3138,0.054264,0.072941,-1.015382
3154,0.055362,0.069401,-1.014894
3170,0.053409,0.071232,-1.01941
3185,0.049502,0.061344,-1.018922
3201,0.050357,0.05231,-1.024415
3216,0.03229,0.055729,-1.016236
3232,0.034365,0.055362,-1.017335
3248,0.036929,0.061466,-1.019655
3263,0.047549,0.081975,-1.018678
3279,0.052432,0.076726,-1.020387
3295,0.053775,0.072697,-1.027956
3310,0.052677,0.074651,-1.027101
3326,0.048526,0.075871,-1.022584
3342,0.051456,0.072819,-1.016725
3357,0.050967,0.071355,-1.015382
3373,0.050845,0.06171,-1.022707
3389,0.050723,0.050601,-1.018434
3404,0.048404,0.051456,-1.014894
3420,0.053409,0.060856,-1.009156
3435,0.053653,0.073796,-1.008301
3452,0.058903,0.075017,-1.012208
3467,0.051944,0.066715,-1.018067
3482,0.044131,0.055118,-1.02588
3498,0.044131,0.060123,-1.030275
3513,0.046451,0.076482,-1.026857
3529,0.044009,0.081731,-1.028688
3545,0.044619,0.064762,-1.026003
3560,0.03937,0.057315,-1.020875
3576,0.044619,0.050235,-1.01233
3592,0.052066,0.055484,-1.01001
3607,0.050235,0.051212,-1.01233
3623,0.044497,0.047305,-1.017579
3640,0.037417,0.054264,-1.016969
3654,0.046451,0.066715,-1.017701
3670,0.047305,0.06696,-1.017701
3685,0.046695,0.067936,-1.01648
3701,0.0517,0.068547,-1.019655
3716,0.050723,0.06171,-1.026735
3732,0.050601,0.062321,-1.022096
3748,0.048404,0.063053,-1.013673
3763,0.036806,0.061466,-1.007325
3779,0.04523,0.067204,-1.006592
3795,0.047183,0.049625,-1.004639
3810,0.07111,0.04816,-1.009278
3826,0.060734,0.03644,-1.007325
3842,0.060612,0.038638,-1.031374
3857,0.045474,0.053043,-1.043704
3873,0.028871,0.074773,-1.044192
3888,0.018495,0.074284,-1.048587
3904,-0.001282,0.087469,-1.047854
3920,-0.017762,0.084783,-1.043948
3935,-0.002625,0.084539,-1.044803
3952,0.020448,0.107367,-1.048343
3967,0.035097,0.120796,-1.043582
3982,0.084539,0.096136,-1.042727
3998,0.101264,0.106635,-1.04407
4013,0.093084,0.118232,-1.029177
4029,0.065739,0.125191,-1.026979
4045,0.036806,0.100897,-1.024171
4061,0.00763,0.079045,-1.022218
4076,0.005188,0.062565,-1.026247
4092,0.004944,0.04169,-1.03406
4107,0.015077,0.042422,-1.021119
4123,0.02643,0.043643,-1.002808
4138,0.044131,0.024721,-0.996826
4154,0.0611,0.009095,-0.980956
4170,0.075627,0.024843,-0.968626
4185,0.084661,0.030336,-0.969847
4201,0.091009,0.030581,-0.976317
4217,0.080876,0.03876,-0.980101
4232,0.069401,0.053531,-0.99121
4248,0.058292,0.052554,-1.00061
4264,0.049502,0.047793,-1.002442
4279,0.042666,0.048648,-1.015016
4295,0.042788,0.052066,-1.022218
4310,0.044864,0.050235,-1.020509
4326,0.046084,0.049869,-1.020265
4342,0.043643,0.051212,-1.020631
4357,0.047549,0.050723,-1.030764
4373,0.041079,0.044497,-1.030397
4389,0.034731,0.041323,-1.032717
4404,0.032167,0.043643,-1.031496
4420,0.047183,0.053287,-1.032228
4435,0.047549,0.075627,-1.028322
4451,0.049869,0.065739,-1.0188
4466,0.04816,0.063297,-1.016969
4482,0.049014,0.078069,-1.017823
4498,0.042788,0.07343,-1.016969
4513,0.046329,0.073552,-1.022951
4529,0.050723,0.078069,-1.017457
4545,0.061954,0.091131,-1.027223
4560,0.059025,0.08344,-1.022829
4576,0.048526,0.078801,-1.023927
4592,0.05231,0.053043,-1.028444
4607,0.053287,0.050723,-1.017823
4623,0.052554,0.069767,-1.002564
4640,0.058292,0.073186,-1.008667
4654,0.059757,0.057193,-1.020997
4670,0.052432,0.045718,-1.025636
4685,0.050113,0.046206,-1.024904
4701,0.043399,0.065983,-1.013062
4717,0.047061,0.066471,-1.006104
4732,0.054996,0.064274,-1.016847
4748,0.051944,0.053775,-1.010743
4763,0.056949,0.056217,-1.007691
4779,0.052677,0.059391,-1.010987
4795,0.035219,0.065983,-1.027956
4810,0.026552,0.071721,-1.037966
4826,0.032778,0.079167,-1.045657
4842,0.04291,0.078313,-1.046634
4857,0.053043,0.083806,-1.038332
4873,0.048282,0.079167,-1.033938
4888,0.038638,0.076238,-1.027712
4904,0.025087,0.067326,-1.023439
4920,0.013978,0.046695,-1.036745
4935,0.026796,0.053165,-1.052249
4951,0.032656,0.064152,-1.057254
4967,0.035464,0.06464,-1.055912
4982,0.021058,0.044619,-1.052127
4998,0.002869,0.030336,-1.03699
5014,0.012635,0.03229,-1.033938
5029,0.028627,0.052921,-1.028078
5045,0.04938,0.070988,-1.019777
5060,0.067936,0.085515,-1.002197
5076,0.063297,0.078069,-0.987792
5092,0.062199,0.075505,-0.986449
5107,0.062565,0.048404,-0.998535
5123,0.061832,0.040225,-1.009034
5138,0.060245,0.047427,-1.019044
5155,0.064274,0.056217,-1.0188
5170,0.060245,0.059635,-1.015504
5185,0.054264,0.0799,-1.015382
5201,0.050601,0.062199,-1.010865
5217,0.048404,0.053653,-0.999756
5232,0.067082,0.041934,-1.021608
5248,0.071232,0.068058,-1.014039
5263,0.05817,0.059513,-1.024415
5279,0.04938,0.0423,-1.017701
5295,0.042544,0.043399,-1.011475
5310,0.047671,0.049747,-1.015748
5326,0.050479,0.072453,-1.022951
5342,0.040591,0.057438,-1.017335
5357,0.047305,0.053287,-1.024293
5373,0.053165,0.046817,-1.031984
5389,0.048038,0.036684,-1.035036
5404,0.035586,0.049747,-1.022951
5420,0.033266,0.039492,-1.023439
5435,0.032778,0.02704,-1.028932
5451,0.031191,0.021913,-1.027345
5467,0.022401,0.038393,-1.023073
5482,0.027162,0.044864,-1.02466
5498,0.029604,0.062077,-1.027467
5513,0.037173,0.078191,-1.032595
5529,0.049625,0.060978,-1.042117
5545,0.041567,0.039492,-1.033327
5560,0.045352,0.053531,-1.01941
5576,0.076238,0.070866,-1.020753
5592,0.078435,0.074406,-1.019044
5609,0.080754,0.078923,-1.017213
5623,0.080754,0.078435,-1.01819
5641,0.075871,0.071843,-1.011719
5654,0.06757,0.067814,-1.003906
5670,0.06757,0.064884,-0.996704
5685,0.064884,0.053653,-0.993652
5701,0.072941,0.060734,-1.004883
5717,0.069401,0.069035,-1.013795
5732,0.055851,0.05756,-1.028566
5748,0.065861,0.05878,-1.033449
5763,0.020814,0.0141,-1.037478
5779,0.009095,0.015077,-1.029299
5795,0.022768,0.019716,-1.033205
5810,0.026674,0.013001,-1.033205
5826,0.032534,0.021425,-1.013062
5842,0.033877,0.002625,-1.005494
5857,0.044375,-0.001038,-1.00061
5873,0.047183,0.00238,-0.999023
5888,0.059635,0.011414,-1.005249
5904,0.055973,0.006409,-1.0094
5920,0.049991,0.009827,-1.01526
