21,0.010316,0.96826,0.200269
37,0.007996,0.969236,0.200879
53,0.008118,0.968382,0.202344
69,0.008606,0.963743,0.201001
84,0.009583,0.963499,0.199658
100,0.010682,0.969481,0.201733
115,0.012635,0.971678,0.203198
131,0.013978,0.969969,0.203076
146,0.009339,0.967283,0.203565
162,0.011781,0.967649,0.20271
178,0.011781,0.970213,0.202344
193,0.013123,0.966673,0.202954
209,0.009217,0.969481,0.200146
225,0.011048,0.966307,0.200879
240,0.00824,0.970335,0.200391
256,0.013368,0.966429,0.19917
272,0.011048,0.969358,0.20625
287,0.010316,0.963865,0.202344
303,0.0141,0.965086,0.201978
318,0.01349,0.96533,0.202344
334,0.012147,0.968504,0.203931
350,0.014588,0.968748,0.199414
365,0.012025,0.966307,0.197461
381,0.010804,0.964842,0.201489
396,0.011903,0.96594,0.19978
412,0.013978,0.97119,0.201733
428,0.008484,0.96472,0.199658
443,0.012269,0.970945,0.203076
459,0.012391,0.969969,0.200024
475,0.011781,0.965086,0.197705
490,0.011292,0.971922,0.203321
506,0.012635,0.973875,0.201978
521,0.012269,0.967649,0.19917
537,0.01349,0.967405,0.202222
553,0.012025,0.964109,0.200024
568,0.009827,0.965574,0.204053
584,0.008118,0.968504,0.201978
599,0.011414,0.966917,0.201245
615,0.012757,0.965086,0.202222
631,0.010804,0.966917,0.202588
646,0.015321,0.968382,0.203443
662,0.005188,0.968748,0.203565
678,0.016297,0.973265,0.202954
693,0.00824,0.965818,0.201611
709,0.009095,0.965086,0.198437
725,0.009583,0.967283,0.202222
740,0.010926,0.966673,0.202344
756,0.00763,0.96826,0.202832
771,0.014344,0.962888,0.199048
788,0.012879,0.96301,0.199902
803,0.010316,0.97119,0.200635
818,0.012757,0.966184,0.19917
835,0.006653,0.966917,0.201733
850,0.011536,0.966917,0.203321
865,0.013978,0.966184,0.200635
881,0.012025,0.965208,0.201367
896,0.012879,0.967283,0.19978
912,0.013734,0.968626,0.200513
928,0.011292,0.968504,0.200146
943,0.012879,0.968748,0.203076
960,0.011781,0.971556,0.204297
975,0.011292,0.96472,0.19978
990,0.011414,0.966184,0.201611
1006,0.014344,0.963987,0.198926
