You entered a buffer length of 6,,,,,,,
RAW,-0.16743,0.102362,-0.890008, AVG ,0.006226,0.232172,-0.960711
RAW,-0.1739,0.091497,-0.887811, AVG ,-0.059065,0.201245,-0.943621
RAW,-0.201611,0.077947,-0.876091, AVG ,-0.090256,0.181591,-0.925166
RAW,-0.170237,0.091619,-0.824086, AVG ,-0.126778,0.150827,-0.897231
RAW,-0.036929,0.144601,-0.868766, AVG ,-0.13868,0.119555,-0.878736
RAW,0.057315,0.169505,-0.889153, AVG ,-0.115465,0.112922,-0.872653
RAW,0.098944,0.199292,-0.883172, AVG ,-0.07107,0.129077,-0.871513
RAW,0.170237,0.248978,-0.860221, AVG ,-0.013714,0.155324,-0.866915
RAW,0.25325,0.261307,-0.899164, AVG ,0.062097,0.185884,-0.87076
RAW,0.317097,0.42245,-0.834829, AVG ,0.143319,0.241022,-0.872551
RAW,0.510468,0.620582,-0.72618, AVG ,0.234552,0.320352,-0.848786
RAW,0.641458,0.669291,-0.713972, AVG ,0.331909,0.40365,-0.81959
RAW,0.840566,0.664164,-0.718245, AVG ,0.455513,0.481129,-0.792102
RAW,1.077275,0.535738,-0.73558, AVG ,0.606686,0.528922,-0.771328
RAW,1.132699,0.438442,-0.665141, AVG ,0.75326,0.558445,-0.732325
RAW,1.061405,0.356772,-0.672954, AVG ,0.877312,0.547498,-0.705345
RAW,1.10694,0.617774,-0.633278, AVG ,0.976724,0.54703,-0.689862
RAW,1.012574,0.962278,-0.392541, AVG ,1.038576,0.595861,-0.63629
RAW,0.683208,0.804431,-0.292804, AVG ,1.01235,0.619239,-0.565383
RAW,0.620094,0.804431,-0.375572, AVG ,0.936153,0.664021,-0.505382
RAW,0.522188,0.68565,-0.42306, AVG ,0.834402,0.705223,-0.465035
RAW,0.337728,0.660502,-0.437344, AVG ,0.713789,0.755844,-0.425766
RAW,0.174022,0.773057,-0.391198, AVG ,0.558302,0.781725,-0.38542
RAW,-0.019716,0.924312,-0.323933, AVG ,0.386254,0.775397,-0.373985
RAW,-0.182201,0.95593,-0.306476, AVG ,0.242019,0.800647,-0.376264
RAW,-0.275346,0.785143,-0.40365, AVG ,0.092779,0.797432,-0.380943
RAW,-0.302936,0.513886,-0.503632, AVG ,-0.044742,0.768805,-0.394372
RAW,-0.317952,0.30318,-0.560032, AVG ,-0.154022,0.709251,-0.41482
RAW,-0.286089,0.178539,-0.704084, AVG ,-0.230707,0.610165,-0.466968
RAW,-0.259476,0.112006,-0.895868, AVG ,-0.270667,0.474781,-0.56229
RAW,-0.280962,0.100043,-1.061771, AVG ,-0.287127,0.332133,-0.688173
RAW,-0.350668,0.001892,-1.103278, AVG ,-0.29968,0.201591,-0.804778
RAW,-0.401453,0.094916,-1.081426, AVG ,-0.3161,0.131763,-0.901076
RAW,-0.295367,0.318928,-1.04346, AVG ,-0.312336,0.134387,-0.981648
RAW,-0.188793,0.41659,-0.929317, AVG ,-0.29612,0.174063,-1.019187
RAW,-0.246414,0.011292,-0.789782, AVG ,-0.293943,0.157277,-1.001506
RAW,-0.335409,0.184154,-0.814198, AVG ,-0.303017,0.171295,-0.960243
RAW,-0.289385,0.270707,-0.891839, AVG ,-0.292803,0.216098,-0.925004
RAW,-0.369713,-0.047549,-0.945187, AVG ,-0.287513,0.192354,-0.902297
RAW,-0.490569,-0.081853,-0.96887, AVG ,-0.320047,0.125557,-0.889865
RAW,-0.542331,0.016908,-0.933101, AVG ,-0.37897,0.058943,-0.890496
RAW,-0.49472,0.146066,-0.921992, AVG ,-0.420355,0.081405,-0.912531
RAW,-0.485931,0.151193,-0.92187, AVG ,-0.445441,0.075912,-0.930477
RAW,-0.385705,0.153513,-0.944943, AVG ,-0.461495,0.05638,-0.939327
RAW,-0.399866,-0.023256,-1.046145, AVG ,-0.46652,0.060429,-0.956154
RAW,-0.388024,-0.00824,-1.007203, AVG ,-0.449429,0.072697,-0.962542
RAW,-0.344931,0.100653,-0.978758, AVG ,-0.416529,0.086655,-0.970152
RAW,-0.255692,0.139352,-1.048953, AVG ,-0.376691,0.085536,-0.991312
RAW,-0.222487,0.371422,-0.866447, AVG ,-0.332784,0.122241,-0.982075
RAW,-0.322835,0.467253,-0.749741, AVG ,-0.322306,0.174531,-0.949541
RAW,-0.399499,0.499115,-0.674907, AVG ,-0.322245,0.261592,-0.887668
RAW,-0.419032,0.458951,-0.691632, AVG ,-0.327413,0.339458,-0.835073
RAW,-0.379967,0.463468,-0.700787, AVG ,-0.333252,0.399927,-0.788745
RAW,-0.20625,0.507782,-0.587621, AVG ,-0.325012,0.461332,-0.711856
RAW,-0.072575,0.659037,-0.528292, AVG ,-0.300026,0.509268,-0.655497
RAW,0.071843,0.719954,-0.497772, AVG ,-0.234247,0.551384,-0.613502
RAW,0.178172,0.651834,-0.549167, AVG ,-0.137968,0.576838,-0.592545
RAW,0.335409,0.600195,-0.505219, AVG ,-0.012228,0.600378,-0.561476
RAW,0.426112,0.594336,-0.42245, AVG ,0.122119,0.62219,-0.515087
RAW,0.466032,0.628517,-0.337118, AVG ,0.234165,0.642312,-0.473336
RAW,0.568455,0.73619,-0.216383, AVG ,0.341004,0.655171,-0.421351
RAW,0.678936,0.860221,-0.154245, AVG ,0.442186,0.678549,-0.364097
RAW,0.703229,0.891961,-0.146188, AVG ,0.529695,0.71857,-0.296934
RAW,0.800159,1.094488,-0.162669, AVG ,0.607154,0.800952,-0.239842
RAW,0.631813,1.049808,-0.380944, AVG ,0.641437,0.876864,-0.232924
RAW,0.522798,0.668681,-0.545627, AVG ,0.650898,0.883558,-0.267676
RAW,0.614234,0.458219,-0.543307, AVG ,0.658528,0.83723,-0.322163
RAW,0.864494,0.490692,-0.570286, AVG ,0.689454,0.775641,-0.391504
RAW,0.815296,0.341513,-0.90246, AVG ,0.708132,0.6839,-0.517549
RAW,0.487518,0.211133,-1.016358, AVG ,0.656026,0.536674,-0.65983
RAW,0.311848,0.023256,-1.073979, AVG ,0.602698,0.365582,-0.775336
RAW,0.332967,-0.018617,-1.046634, AVG ,0.571059,0.251033,-0.858837
RAW,0.452847,0.105658,-0.947262, AVG ,0.544162,0.192272,-0.926163
RAW,0.571385,0.186108,-0.945797, AVG ,0.49531,0.141509,-0.988748
RAW,0.474089,0.036074,-0.97412, AVG ,0.438442,0.090602,-1.000692
RAW,0.314289,-0.083562,-0.99939, AVG ,0.409571,0.041486,-0.997864
RAW,0.160471,-0.028871,-0.969114, AVG ,0.384341,0.032798,-0.980386
RAW,0.136056,0.088812,-0.922236, AVG ,0.351523,0.050703,-0.959653
RAW,0.322957,0.201367,-0.828847, AVG ,0.329875,0.066655,-0.939917
RAW,0.382653,0.143136,-0.87194, AVG ,0.298419,0.059493,-0.927608
RAW,0.234817,0.125191,-0.840078, AVG ,0.258541,0.074345,-0.905268
RAW,0.233962,0.134835,-0.871086, AVG ,0.245153,0.110745,-0.883884
RAW,0.271318,0.146921,-0.869987, AVG ,0.263627,0.140044,-0.867362
RAW,0.279497,0.149362,-0.871818, AVG ,0.287534,0.150135,-0.858959
RAW,0.473845,0.179149,-0.837881, AVG ,0.312682,0.146432,-0.860465
RAW,0.654032,0.134102,-0.878533, AVG ,0.357912,0.144927,-0.861564
RAW,0.716047,0.085638,-0.901605, AVG ,0.438117,0.138334,-0.871818
RAW,0.716047,0.074406,-0.903925, AVG ,0.518464,0.128263,-0.877292
RAW,0.712385,0.08637,-0.881218, AVG ,0.591976,0.118171,-0.879163
RAW,0.801379,0.165721,-0.834951, AVG ,0.678956,0.120898,-0.873019
RAW,1.143197,0.378746,-0.693829, AVG ,0.790515,0.154164,-0.84901
RAW,1.240127,0.465055,-0.573338, AVG ,0.888197,0.209323,-0.798144
RAW,1.193249,0.645364,-0.181835, AVG ,0.967731,0.30261,-0.678183
RAW,1.109992,0.858512,-0.342855, AVG ,1.033388,0.433295,-0.584671
RAW,0.981566,0.885491,-0.223707, AVG ,1.078252,0.566481,-0.475086
RAW,0.87426,0.765122,-0.153635, AVG ,1.090399,0.666382,-0.361533
RAW,0.685772,0.614112,-0.302814, AVG ,1.014161,0.705609,-0.296364
RAW,0.461759,0.494354,-0.357627, AVG ,0.884433,0.710492,-0.260412
RAW,0.20918,0.841177,-0.292681, AVG ,0.720422,0.743128,-0.278886
RAW,-0.015199,0.942746,-0.244583, AVG ,0.53289,0.757167,-0.262508
RAW,-0.220411,0.906488,-0.228957, AVG ,0.33256,0.760667,-0.263383
RAW,-0.319661,0.804676,-0.191845, AVG ,0.133573,0.767259,-0.269751
RAW,-0.32491,0.647195,-0.212598, AVG ,-0.034874,0.772773,-0.254715
RAW,-0.360557,0.568577,-0.361289, AVG ,-0.171926,0.785143,-0.255325
RAW,-0.337606,0.529756,-0.593481, AVG ,-0.263057,0.73324,-0.305459
RAW,-0.265336,0.525972,-0.684185, AVG ,-0.304747,0.663777,-0.378726
RAW,-0.254227,0.49765,-0.735702, AVG ,-0.310383,0.595638,-0.463183
RAW,-0.288165,0.519746,-0.670634, AVG ,-0.305134,0.548149,-0.542982
RAW,-0.283892,0.578099,-0.65098, AVG ,-0.298297,0.536633,-0.616045
RAW,-0.279863,0.617042,-0.735335, AVG ,-0.284848,0.544711,-0.678386
RAW,-0.263627,0.484344,-0.846182, AVG ,-0.272518,0.537142,-0.720503
RAW,-0.268144,0.374474,-0.871818, AVG ,-0.272986,0.511893,-0.751775
RAW,-0.280718,0.316487,-0.897943, AVG ,-0.277402,0.481699,-0.778815
RAW,-0.300861,0.284624,-0.940426, AVG ,-0.279518,0.442512,-0.823781
RAW,-0.329549,0.28438,-0.892572, AVG ,-0.287127,0.393558,-0.864046
RAW,-0.317952,0.285479,-0.912959, AVG ,-0.293475,0.338298,-0.89365
RAW,-0.386681,0.184765,-0.997803, AVG ,-0.313984,0.288368,-0.91892
RAW,-0.399255,-0.033877,-1.003296, AVG ,-0.335836,0.22031,-0.940833
RAW,-0.403894,0.081121,-1.054203, AVG ,-0.356365,0.181082,-0.966877
RAW,-0.492889,0.317952,-0.929683, AVG ,-0.38837,0.186637,-0.965086
RAW,-0.486785,0.410853,-0.936031, AVG ,-0.414576,0.207716,-0.972329
RAW,-0.48239,0.453702,-0.898065, AVG ,-0.441982,0.235753,-0.969847
RAW,-0.547946,0.378624,-0.866569, AVG ,-0.46886,0.268063,-0.947974
RAW,-0.558933,0.327596,-0.882195, AVG ,-0.495473,0.328308,-0.927791
RAW,-0.552585,0.315998,-0.893304, AVG ,-0.520255,0.367454,-0.900974
RAW,-0.471037,0.194287,-0.986449, AVG ,-0.516613,0.346843,-0.910436
RAW,-0.373497,0.188671,-0.960203, AVG ,-0.497731,0.309813,-0.914464
RAW,-0.379723,0.271196,-0.74559, AVG ,-0.48062,0.279395,-0.889052
RAW,-0.395715,0.347983,-0.62278, AVG ,-0.455248,0.274288,-0.84842
RAW,-0.40658,0.427699,-0.56052, AVG ,-0.429856,0.290972,-0.794808
RAW,-0.18623,0.685039,-0.53232, AVG ,-0.368797,0.352479,-0.734644
RAW,0.00824,0.750473,-0.452847, AVG ,-0.288917,0.445177,-0.64571
RAW,0.211988,0.847159,-0.358725, AVG ,-0.191337,0.554925,-0.545464
RAW,0.363242,0.971434,-0.216749, AVG ,-0.067509,0.671631,-0.457323
RAW,0.388757,0.997681,-0.136788, AVG ,0.063236,0.779914,-0.376325
RAW,0.429653,0.958494,-0.138131, AVG ,0.202608,0.86838,-0.305927
RAW,0.490325,0.909174,-0.141183, AVG ,0.315368,0.905736,-0.240737
RAW,0.531954,0.874138,-0.135323, AVG ,0.402653,0.926347,-0.187817
RAW,0.568211,0.849478,-0.134713, AVG ,0.462024,0.926733,-0.150481
RAW,0.645242,0.812,-0.166941, AVG ,0.509024,0.900161,-0.14218
RAW,0.808948,0.791247,-0.268632, AVG ,0.579056,0.865755,-0.164154
RAW,0.879509,0.778673,-0.263749, AVG ,0.654031,0.835785,-0.18509
RAW,0.935177,0.659281,-0.250198, AVG ,0.728174,0.794136,-0.203259
RAW,0.928584,0.692242,-0.349936, AVG ,0.794278,0.76382,-0.239028
RAW,0.793322,0.360435,-0.746933, AVG ,0.831797,0.682313,-0.341065
RAW,0.730208,0.420619,-0.958371, AVG ,0.845958,0.617083,-0.47297
RAW,0.508393,0.302936,-0.997314, AVG ,0.795866,0.535698,-0.594417
RAW,0.27852,0.121162,-1.004395, AVG ,0.695701,0.426112,-0.717858
RAW,0.148752,0.087469,-0.998901, AVG ,0.56463,0.330811,-0.842642
RAW,0.161814,0.078557,-0.926997, AVG ,0.436835,0.22853,-0.938819
RAW,0.1833,0.092474,-0.923335, AVG ,0.335165,0.183869,-0.968219
RAW,0.17744,0.094671,-0.905756, AVG ,0.243036,0.129545,-0.95945
RAW,0.141183,0.021669,-0.89074, AVG ,0.181835,0.082667,-0.941687
RAW,0.140939,0.072331,-0.875603, AVG ,0.158905,0.074528,-0.920222
RAW,0.184398,0.222609,-0.855826, AVG ,0.164846,0.097052,-0.896376
RAW,0.209669,0.354209,-0.800769, AVG ,0.172821,0.142994,-0.875338
RAW,0.366783,0.31258,-0.765122, AVG ,0.203402,0.179678,-0.848969
RAW,0.50473,0.221144,-0.799548, AVG ,0.25795,0.200757,-0.831268
RAW,0.57053,0.171824,-0.822987, AVG ,0.329508,0.225783,-0.819976
RAW,0.734725,0.218336,-0.820302, AVG ,0.428472,0.250117,-0.810759
RAW,0.910273,0.295855,-0.780016, AVG ,0.549452,0.262325,-0.798124
RAW,0.956052,0.308063,-0.730574, AVG ,0.673849,0.254634,-0.786425
RAW,0.99121,0.295245,-0.714216, AVG ,0.77792,0.251744,-0.777941
RAW,1.02759,0.269853,-0.733626, AVG ,0.865063,0.259863,-0.766953
RAW,1.033938,0.27144,-0.736678, AVG ,0.942298,0.276465,-0.752569
RAW,1.040041,0.273027,-0.738998, AVG ,0.993184,0.285581,-0.739018
RAW,1.118049,0.286944,-0.638162, AVG ,1.027813,0.284095,-0.715376
RAW,1.251969,0.420253,-0.57871, AVG ,1.077133,0.302794,-0.690065
RAW,1.349875,0.592138,-0.600439, AVG ,1.13691,0.352276,-0.671102
RAW,1.258317,0.708234,-0.565647, AVG ,1.175365,0.425339,-0.643106
RAW,0.844961,0.787951,-0.391686, AVG ,1.143869,0.511425,-0.585607
RAW,0.296588,0.839712,-0.003357, AVG ,1.01996,0.605872,-0.463
RAW,0.232985,0.763169,-0.138741, AVG ,0.872449,0.685243,-0.379763
RAW,0.019105,0.688824,-0.232497, AVG ,0.666972,0.730005,-0.322061
RAW,-0.231398,0.75206,-0.231032, AVG ,0.403426,0.756658,-0.260493
RAW,-0.381066,0.77147,-0.250931, AVG ,0.130196,0.767198,-0.208041
RAW,-0.407557,0.724104,-0.270585, AVG ,-0.078557,0.756556,-0.187857
RAW,-0.404138,0.665873,-0.314777, AVG ,-0.195345,0.727583,-0.23976
RAW,-0.349203,0.590307,-0.390099, AVG ,-0.292376,0.698773,-0.281653
RAW,-0.307697,0.574315,-0.489715, AVG ,-0.346843,0.679688,-0.324523
RAW,-0.198559,0.498627,-0.669413, AVG ,-0.34137,0.637449,-0.397587
RAW,-0.226271,0.449063,-0.696148, AVG ,-0.315571,0.583715,-0.47179
RAW,-0.302814,0.363975,-0.659037, AVG ,-0.298114,0.523693,-0.536532
RAW,-0.297442,0.35604,-0.63511, AVG ,-0.280331,0.472055,-0.58992
RAW,-0.268876,0.406946,-0.702985, AVG ,-0.266943,0.441494,-0.642068
RAW,-0.365196,0.239089,-0.891595, AVG ,-0.276526,0.385623,-0.709048
RAW,-0.436001,0.055606,-1.010377, AVG ,-0.3161,0.311786,-0.765875
RAW,-0.394616,-0.150217,-0.986449, AVG ,-0.344158,0.211906,-0.814259
RAW,-0.339315,-0.299274,-0.981444, AVG ,-0.350241,0.101365,-0.867993
RAW,-0.328572,-0.320759,-0.994751, AVG ,-0.355429,-0.011435,-0.927933
RAW,-0.304401,-0.36312,-1.042239, AVG ,-0.36135,-0.139779,-0.984476
RAW,-0.356894,-0.398523,-1.173717, AVG ,-0.359967,-0.246048,-1.031496
RAW,-0.469938,-0.398401,-1.091558, AVG ,-0.365623,-0.321716,-1.045026
RAW,-0.344564,-0.27498,-1.249161, AVG ,-0.357281,-0.34251,-1.088812
RAW,-0.460905,-0.043521,-1.084112, AVG ,-0.377546,-0.299884,-1.105923
RAW,-0.490325,-0.010316,-1.041995, AVG ,-0.404504,-0.248143,-1.113797
RAW,-0.408411,0.054874,-1.002319, AVG ,-0.421839,-0.178478,-1.107144
RAW,-0.392541,0.22737,-0.84252, AVG ,-0.427781,-0.074162,-1.051944
RAW,-0.465055,0.353598,-0.757676, AVG ,-0.426967,0.051171,-0.996297
RAW,-0.514375,0.365196,-0.734969, AVG ,-0.455269,0.157867,-0.910598
RAW,-0.52646,0.360801,-0.797961, AVG ,-0.466195,0.225254,-0.862907
RAW,-0.589819,0.51938,-0.693829, AVG ,-0.482777,0.313536,-0.804879
RAW,-0.598242,0.531588,-0.541354, AVG ,-0.514415,0.392989,-0.728051
RAW,-0.529512,0.584936,-0.426357, AVG ,-0.537244,0.452583,-0.658691
RAW,-0.519624,0.621559,-0.406702, AVG ,-0.546339,0.497243,-0.600195
RAW,-0.50351,0.653055,-0.396081, AVG ,-0.544528,0.54522,-0.543714
RAW,-0.438686,0.821156,-0.341757, AVG ,-0.529899,0.621946,-0.46768
RAW,-0.216261,0.943478,-0.275468, AVG ,-0.467639,0.692629,-0.397953
RAW,-0.171824,0.985961,-0.284868, AVG ,-0.396569,0.768357,-0.355206
RAW,-0.087347,0.932003,-0.240066, AVG ,-0.322875,0.826202,-0.324157
RAW,0.012635,0.81786,-0.169261, AVG ,-0.234166,0.858919,-0.284584
RAW,0.084295,0.738754,-0.170848, AVG ,-0.136198,0.873202,-0.247045
RAW,0.127876,0.649881,-0.270097, AVG ,-0.041771,0.844656,-0.235101
RAW,0.136056,0.633523,-0.309406, AVG ,0.016949,0.792997,-0.240758
RAW,0.425868,0.680034,-0.353964, AVG ,0.116564,0.742009,-0.252274
RAW,0.499359,0.64158,-0.483855, AVG ,0.214348,0.693605,-0.292905
RAW,0.609962,0.390222,-0.618751, AVG ,0.313903,0.622332,-0.36782
RAW,0.632912,0.34017,-0.803211, AVG ,0.405339,0.555902,-0.473214
RAW,0.701886,0.201123,-1.019044, AVG ,0.501007,0.481109,-0.598039
RAW,0.55051,0.245315,-1.028688, AVG ,0.570083,0.416407,-0.717919
RAW,0.55466,0.319294,-1.043093, AVG ,0.591548,0.356284,-0.832774
RAW,0.417323,0.301105,-1.048831, AVG ,0.577876,0.299538,-0.926936
RAW,0.240188,0.271562,-1.072758, AVG ,0.516247,0.279761,-1.002604
RAW,0.071965,0.16511,-1.067753, AVG ,0.422755,0.250585,-1.046694
RAW,0.029848,0.173289,-0.996704, AVG ,0.310749,0.245946,-1.042971
RAW,0.12104,0.268388,-0.910273, AVG ,0.239171,0.249791,-1.023235
RAW,0.170115,0.213209,-0.920039, AVG ,0.17508,0.23211,-1.002726
RAW,0.117866,0.163645,-0.888665, AVG ,0.12517,0.209201,-0.976032
RAW,0.103095,0.101508,-0.88134, AVG ,0.102322,0.180858,-0.944129
RAW,0.212598,0.103461,-0.902582, AVG ,0.12576,0.170583,-0.9166
RAW,0.33077,0.132271,-0.933468, AVG ,0.175914,0.163747,-0.906061
RAW,0.404383,0.15278,-0.948727, AVG ,0.223138,0.144479,-0.91247
RAW,0.433437,0.161204,-0.950558, AVG ,0.267025,0.135812,-0.917557
RAW,0.527071,0.193066,-0.958738, AVG ,0.335226,0.140715,-0.929235
RAW,0.560642,0.213575,-0.946896, AVG ,0.411484,0.159393,-0.940161
RAW,0.623512,0.2397,-0.967039, AVG ,0.479969,0.182099,-0.950904
RAW,0.708112,0.313679,-0.903192, AVG ,0.542859,0.212334,-0.945858
RAW,0.802112,0.33077,-0.852652, AVG ,0.609148,0.241999,-0.929846
RAW,0.859611,0.369712,-0.784289, AVG ,0.680177,0.27675,-0.902134
RAW,0.928829,0.392053,-0.783922, AVG ,0.747136,0.309915,-0.872998
RAW,1.141,0.658915,-0.734847, AVG ,0.843863,0.384138,-0.837657
RAW,0.891717,0.518647,-0.687237, AVG ,0.888564,0.430629,-0.791023
RAW,0.629982,0.605567,-0.47946, AVG ,0.875542,0.479277,-0.720401
RAW,0.424892,0.743759,-0.313313, AVG ,0.812672,0.548109,-0.630511
RAW,0.265458,0.769273,-0.2679, AVG ,0.713646,0.614702,-0.544446
RAW,0.257889,0.789294,-0.266313, AVG ,0.601823,0.680909,-0.458178
RAW,0.205518,0.814198,-0.21858, AVG ,0.445909,0.70679,-0.372134
RAW,0.081121,0.801135,-0.241897, AVG ,0.31081,0.753871,-0.297911
RAW,-0.116401,0.669658,-0.360679, AVG ,0.186413,0.764553,-0.278114
RAW,-0.34139,0.559543,-0.444546, AVG ,0.058699,0.73385,-0.299986
RAW,-0.453336,0.556491,-0.403772, AVG ,-0.0611,0.698387,-0.322631
RAW,-0.199048,0.835073,-0.633156, AVG ,-0.137256,0.706016,-0.383772
RAW,-0.260819,0.7556,-0.655374, AVG ,-0.214979,0.69625,-0.456571
RAW,-0.306232,0.57053,-0.658915, AVG ,-0.279538,0.657816,-0.526074
RAW,-0.329549,0.350302,-0.838369, AVG ,-0.315062,0.60459,-0.605689
RAW,-0.403772,0.265946,-0.895501, AVG ,-0.325459,0.555657,-0.680848
RAW,-0.565403,0.28731,-1.025148, AVG ,-0.344137,0.510794,-0.784411
RAW,-0.601416,-0.050479,-0.805408, AVG ,-0.411198,0.363202,-0.813119
RAW,-0.42892,0.249344,-0.650369, AVG ,-0.439215,0.278826,-0.812285
RAW,-0.332357,0.050479,-1.067997, AVG ,-0.44357,0.19215,-0.880465
RAW,-0.314655,-0.078923,-1.235854, AVG ,-0.441087,0.120613,-0.946713
RAW,-0.308063,-0.16096,-1.363792, AVG ,-0.425136,0.049462,-1.024761
RAW,-0.345907,-0.187206,-1.274187, AVG ,-0.388553,-0.029624,-1.066268
RAW,-0.429042,-0.025575,-1.017579, AVG ,-0.359824,-0.025473,-1.10163
RAW,-0.524019,0.079778,-0.936764, AVG ,-0.375674,-0.053734,-1.149362
RAW,-0.55698,0.096869,-0.969114, AVG ,-0.413111,-0.046003,-1.132882
